3,0.2196078431372549
4,0.23399014778325122
5,0.34782608695652173
6,0.06395881239698012
7,0.15217391304347827
8,0.09788359788359788
9,0.09907407407407408
10,0.1443001443001443
11,0.04861546944890859
12,0.09471153846153846
13,0.21818181818181817
14,0.05604719764011799
15,0.05983728997691443
16,0.21904761904761905
17,0.15757575757575756
18,0.21212121212121213
19,0.30200501253132833
20,0.06198608475648324
21,0.05754385964912281
22,0.0
23,0.15790731008122313
24,0.07653511537006683
25,0.1867665418227216
26,0.1122060470324748
27,0.07202484954377791
28,0.08767799506360358
29,0.10445044253342539
30,0.15079365079365079
31,0.08571428571428572
32,0.18382352941176472
33,0.21688311688311687
34,0.2727272727272727
35,0.15118223071411513
36,0.10292364640190726
37,0.12105263157894737
38,0.3475783475783476
39,0.18842805939580134
40,0.18181818181818182
41,0.12413793103448276
42,0.06639427987742594
43,0.16666666666666666
44,0.06659619450317125
45,0.2857142857142857
46,0.0929281122150789
47,0.09163911195087387
48,0.20952380952380953
49,0.1492063492063492
50,0.35105204872646734
51,0.17028985507246377
52,0.0
53,0.11605937921727395
54,0.26161616161616164
55,0.13277310924369748
56,0.09965782720273739
57,0.1794871794871795
58,0.16216216216216217
59,0.059025394646533974
60,0.19444444444444445
61,0.3368421052631579
62,0.16176470588235295
63,0.0
64,0.4444444444444444
65,1.0
66,0.10887949260042283
67,0.17647058823529413
68,0.07949568679495687
71,0.08273870200475705
72,0.08799422988656481
73,0.2692307692307692
74,0.1526001705029838
75,0.0940649496080627
76,1.0
77,0.08666666666666667
78,0.06219512195121951
79,0.14658925979680695
80,0.18156953503050705
81,0.1437908496732026
82,0.0
83,0.0
84,0.0
85,0.0
86,0.09043250327653997
87,0.08109965635738832
88,0.0
89,0.1686868686868687
90,0.12089201877934272
91,0.0
92,0.1
93,0.1568627450980392
94,0.1267846944603084
95,0.046153846153846156
96,1.0
98,0.10714285714285714
99,0.10869565217391304
100,0.2
101,0.20833333333333334
102,0.2
103,0.07287093942054433
104,0.12873563218390804
105,0.07971014492753623
106,0.1111111111111111
107,0.0
108,0.12121212121212122
109,0.11996658312447786
110,0.0683090705487122
111,0.13793103448275862
112,0.0
113,0.06511746680286006
114,0.0
115,0.3333333333333333
116,0.0
117,0.0
118,0.0
119,0.0
120,0.25
121,0.027777777777777776
