8192,0.02276335550297951
8193,0.0
8194,0.0
3,0.0005090078728993633
4,0.0
5,0.0
6,0.0008793456031444842
7,0.0
8,0.0034437975711149285
9,0.0
10,0.0002620261194198321
11,0.0
12,0.0
13,0.0
14,0.0
15,0.09817951309873675
16,0.0
17,0.0
18,0.0
19,0.0002995571202927193
20,0.0
21,0.0
22,0.0
23,0.0025637934731144595
24,0.0
25,0.0
26,0.0
27,0.0
28,0.004785010985890022
29,0.0012469529019083912
30,0.0023509131043283013
31,0.0
32,0.0022016731769788356
33,0.0028455523731362787
34,0.00030800433102038007
35,0.009954149171599454
36,0.0010437497574644421
37,0.0
38,0.0025220463707730624
39,0.0013559440970831733
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0028988232700322774
50,0.0011088406089433233
51,0.0
52,0.0
53,0.0
54,0.0029159915139148154
55,0.0030037317170807055
56,0.02323283155901135
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0029888524061400046
62,0.0
63,0.0
64,0.0030024478974469745
65,0.0
66,0.0
67,0.0
68,0.0
8261,0.0
8262,0.0
71,0.0
72,0.03971267821156608
73,0.0
74,0.0
75,0.0012202433124745686
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0005006680682354955
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0037167761359563167
87,0.0
88,0.0
89,0.0012746244977621447
90,0.0
91,0.0
92,0.0
93,6.189897624401913e-05
94,0.00040547120619698594
95,0.006259756734812255
96,0.0
8289,0.0002179229781419404
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.00300121061045287
106,0.0
107,0.0
108,0.0001499126777850052
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0003948666261741982
128,0.0
129,0.0
130,0.0002595580073401594
132,0.0005312934834584523
133,0.0
134,0.0
135,0.0006798698783545428
136,0.0
137,0.0
138,0.0
139,0.0
140,0.00025715758137374563
141,0.0
142,0.0
143,0.0
144,0.0013006585358421546
145,0.0
146,0.0
147,0.0002609658091470995
149,0.0
150,0.00038101524051610455
151,0.0006521405115425616
152,0.004600987234878847
153,0.00035824857710243526
154,0.00029342242428573697
155,0.011905999221660187
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.00030102519753008394
164,0.0
165,0.0
166,0.0
167,0.00015879320906300585
168,0.0002408516776508731
169,0.0
171,0.008269282811862753
172,0.0
173,0.0
174,0.0
175,0.0007065549583195323
176,0.0
177,0.0
178,0.001522806207303385
179,0.0
180,0.0
181,0.0
182,0.0013884971740530953
183,0.000549705989394934
185,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0008259428294388838
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.04533196158526537
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.026761204227359666
215,0.0
216,0.0003353358634810012
217,0.0
218,0.0
219,0.00014174754773742024
221,0.0
222,0.002672630842582884
223,0.0
224,0.000292994434425539
225,0.0
226,0.00229998817476762
227,0.001492200731262647
228,0.0007281029495627212
230,0.005430258459146936
231,0.0
232,0.0011841209245593992
233,0.0
234,0.0
235,0.0
236,0.0013302920416545354
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0029863550540994654
244,0.0
245,0.0
246,0.002621336430885141
247,0.0
248,0.0
249,0.0
250,0.0003804444634071403
251,0.0
252,0.0005569999603492814
253,0.0
254,0.0
255,0.0007587430291996343
256,0.0
257,0.0003891149321594122
258,0.0001493818954663014
259,0.0046867802374978545
260,0.0
261,0.0014915147488948183
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.009892268462086153
273,0.0002662442352566163
274,0.00038852408132011385
275,0.0
276,0.0
277,0.0
280,0.0007354112717960281
282,0.002826498414925176
283,0.0
284,0.0
285,0.02218924265761289
286,0.0007433226718805649
287,0.0
288,0.0
289,0.0
290,0.03284114515654103
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
